epoch,train_loss,train_kmeans_acc,val_loss,val_kmeans_acc,best_val_acc,best_val_epoch
146,0.049204838,0.5007560483870968,0.067938134,0.39676339285714285,0.39732142857142855,143
147,0.050675604,0.49420362903225806,0.06864589,0.390625,0.39732142857142855,143
148,0.050413683,0.5022681451612904,0.06411846,0.39732142857142855,0.39732142857142855,143
149,0.04881673,0.5032762096774194,0.07050283,0.36997767857142855,0.39732142857142855,143
150,0.050703138,0.49294354838709675,0.06995304,0.36830357142857145,0.39732142857142855,143
151,0.050667413,0.5137348790322581,0.06655305,0.3833705357142857,0.39732142857142855,143
152,0.049547534,0.5041582661290323,0.07020385,0.3627232142857143,0.39732142857142855,143
153,0.051162664,0.5279737903225806,0.06757881,0.4029017857142857,0.4029017857142857,153
154,0.05006585,0.5154989919354839,0.06815618,0.39620535714285715,0.4029017857142857,153
155,0.050095197,0.4637096774193548,0.07152958,0.40345982142857145,0.40345982142857145,155
156,0.049584374,0.5375504032258065,0.07044739,0.390625,0.40345982142857145,155
157,0.051755507,0.4905493951612903,0.06916228,0.38783482142857145,0.40345982142857145,155
158,0.05002645,0.49319556451612906,0.07062734,0.39676339285714285,0.40345982142857145,155
159,0.050588895,0.4899193548387097,0.070420876,0.35658482142857145,0.40345982142857145,155
160,0.05088057,0.4891633064516129,0.069094814,0.40401785714285715,0.40401785714285715,160
161,0.048988134,0.5148689516129032,0.07186141,0.41517857142857145,0.41517857142857145,161
162,0.05000401,0.5090725806451613,0.0722629,0.3989955357142857,0.41517857142857145,161
163,0.05049769,0.5729586693548387,0.069784366,0.40904017857142855,0.41517857142857145,161
164,0.05024237,0.5180191532258065,0.072790265,0.4017857142857143,0.41517857142857145,161
165,0.049418937,0.518523185483871,0.071699284,0.37667410714285715,0.41517857142857145,161
166,0.05064925,0.5501512096774194,0.07058595,0.40904017857142855,0.41517857142857145,161
167,0.049383495,0.534148185483871,0.07353103,0.38560267857142855,0.41517857142857145,161
168,0.05078565,0.49710181451612906,0.071435735,0.3911830357142857,0.41517857142857145,161
169,0.049237404,0.5163810483870968,0.07614636,0.4213169642857143,0.4213169642857143,169
170,0.05124165,0.5226814516129032,0.070475005,0.3984375,0.4213169642857143,169
171,0.049763814,0.5415826612903226,0.07372924,0.4068080357142857,0.4213169642857143,169
172,0.05140241,0.5777469758064516,0.07465076,0.40625,0.4213169642857143,169
173,0.05018974,0.5255796370967742,0.075973265,0.38950892857142855,0.4213169642857143,169
174,0.051138677,0.5414566532258065,0.07049411,0.4185267857142857,0.4213169642857143,169
175,0.051736183,0.5640120967741935,0.071484566,0.38169642857142855,0.4213169642857143,169
176,0.05041606,0.5444808467741935,0.070957765,0.40792410714285715,0.4213169642857143,169
177,0.048138227,0.6052167338709677,0.07343014,0.40736607142857145,0.4213169642857143,169
178,0.050676774,0.5428427419354839,0.07539543,0.40904017857142855,0.4213169642857143,169
179,0.048669327,0.5705645161290323,0.074694395,0.42075892857142855,0.4213169642857143,169
180,0.0506222,0.5573336693548387,0.07581476,0.4017857142857143,0.4213169642857143,169
181,0.0493407,0.5192792338709677,0.07507838,0.4263392857142857,0.4263392857142857,181
182,0.05335426,0.5267137096774194,0.07535233,0.3989955357142857,0.4263392857142857,181
183,0.051057182,0.5323840725806451,0.072121516,0.40792410714285715,0.4263392857142857,181
184,0.04926084,0.5616179435483871,0.07349931,0.4056919642857143,0.4263392857142857,181
185,0.049709797,0.5768649193548387,0.07474035,0.42745535714285715,0.42745535714285715,185
186,0.050783996,0.5459929435483871,0.07470722,0.40625,0.42745535714285715,185
187,0.048919186,0.5526713709677419,0.07661583,0.4263392857142857,0.42745535714285715,185
188,0.051163122,0.5293598790322581,0.07915559,0.4056919642857143,0.42745535714285715,185
189,0.04979958,0.598664314516129,0.073703006,0.43247767857142855,0.43247767857142855,189
190,0.04992006,0.6039566532258065,0.0779928,0.4252232142857143,0.43247767857142855,189
191,0.05242205,0.5527973790322581,0.0777465,0.39955357142857145,0.43247767857142855,189
192,0.049875956,0.5608618951612904,0.07667207,0.4213169642857143,0.43247767857142855,189
193,0.050642744,0.5506552419354839,0.07333468,0.42299107142857145,0.43247767857142855,189
194,0.04834863,0.6074848790322581,0.07851501,0.44140625,0.44140625,194
195,0.051649973,0.5141129032258065,0.078259386,0.4419642857142857,0.4419642857142857,195
196,0.051598176,0.5715725806451613,0.07598958,0.41685267857142855,0.4419642857142857,195
197,0.048662424,0.6149193548387096,0.07868515,0.45200892857142855,0.45200892857142855,197
198,0.051686216,0.5923639112903226,0.07753912,0.47377232142857145,0.47377232142857145,198
199,0.050686054,0.5720766129032258,0.07666832,0.43080357142857145,0.47377232142857145,198
200,0.049863692,0.5845514112903226,0.07798084,0.41964285714285715,0.47377232142857145,198
201,0.051310148,0.549773185483871,0.07646662,0.44308035714285715,0.47377232142857145,198
202,0.050781194,0.647429435483871,0.07423486,0.4380580357142857,0.47377232142857145,198
203,0.048657395,0.5916078629032258,0.08009923,0.45870535714285715,0.47377232142857145,198
204,0.049451422,0.6184475806451613,0.07995734,0.45033482142857145,0.47377232142857145,198
205,0.05167702,0.5897177419354839,0.07737626,0.44363839285714285,0.47377232142857145,198
206,0.0498816,0.5734627016129032,0.07914803,0.4291294642857143,0.47377232142857145,198
207,0.04988731,0.610383064516129,0.0748322,0.44810267857142855,0.47377232142857145,198
208,0.050014023,0.6001764112903226,0.08446515,0.4453125,0.47377232142857145,198
209,0.05148729,0.5921118951612904,0.081904665,0.421875,0.47377232142857145,198
210,0.050553367,0.6014364919354839,0.08045886,0.42801339285714285,0.47377232142857145,198
211,0.04956424,0.6519657258064516,0.07970394,0.44252232142857145,0.47377232142857145,198
212,0.0507576,0.5848034274193549,0.079617366,0.45591517857142855,0.47377232142857145,198
213,0.049261138,0.6112651209677419,0.07927718,0.41908482142857145,0.47377232142857145,198
214,0.05054228,0.6154233870967742,0.08004411,0.44698660714285715,0.47377232142857145,198
215,0.051446985,0.643523185483871,0.079299405,0.4375,0.47377232142857145,198
216,0.049422722,0.6008064516129032,0.08250718,0.4408482142857143,0.47377232142857145,198
217,0.04924557,0.6499495967741935,0.082562394,0.43080357142857145,0.47377232142857145,198
218,0.050509363,0.622101814516129,0.08036058,0.4458705357142857,0.47377232142857145,198
219,0.05081969,0.6049647177419355,0.082617626,0.43973214285714285,0.47377232142857145,198
220,0.05065701,0.6881300403225806,0.07779348,0.43582589285714285,0.47377232142857145,198
221,0.049599376,0.6311743951612904,0.08247899,0.43861607142857145,0.47377232142857145,198
222,0.04884855,0.6503276209677419,0.08236108,0.45145089285714285,0.47377232142857145,198
223,0.05131998,0.5900957661290323,0.084009394,0.4185267857142857,0.47377232142857145,198
224,0.05158482,0.6237399193548387,0.07853849,0.47042410714285715,0.47377232142857145,198
225,0.05073606,0.6643145161290323,0.07932276,0.4458705357142857,0.47377232142857145,198
226,0.04869093,0.6588961693548387,0.08293414,0.43861607142857145,0.47377232142857145,198
227,0.050542116,0.6013104838709677,0.08331078,0.46205357142857145,0.47377232142857145,198
228,0.048966203,0.6711189516129032,0.08265818,0.43861607142857145,0.47377232142857145,198
229,0.04959454,0.7190020161290323,0.083420314,0.4458705357142857,0.47377232142857145,198
230,0.04988322,0.6489415322580645,0.08776216,0.45145089285714285,0.47377232142857145,198
231,0.05140044,0.653351814516129,0.08261424,0.47488839285714285,0.47488839285714285,231
232,0.04890362,0.6602822580645161,0.082957566,0.44921875,0.47488839285714285,231
233,0.05135131,0.6517137096774194,0.08513151,0.4486607142857143,0.47488839285714285,231
234,0.05376533,0.612273185483871,0.086744465,0.43861607142857145,0.47488839285714285,231
235,0.04859872,0.6542338709677419,0.08412505,0.48158482142857145,0.48158482142857145,235
236,0.048353452,0.6378528225806451,0.08667934,0.4575892857142857,0.48158482142857145,235
237,0.050766412,0.6960685483870968,0.08438078,0.48828125,0.48828125,237
238,0.04933447,0.7184979838709677,0.084101535,0.4681919642857143,0.48828125,237
239,0.049713492,0.6316784274193549,0.088809304,0.48270089285714285,0.48828125,237
240,0.050131317,0.6871219758064516,0.0848933,0.4732142857142857,0.48828125,237
241,0.049826138,0.6703629032258065,0.08679514,0.45926339285714285,0.48828125,237
242,0.052653816,0.6670866935483871,0.08504174,0.45033482142857145,0.48828125,237
243,0.051416557,0.6529737903225806,0.08617282,0.45089285714285715,0.48828125,237
244,0.05008381,0.6621723790322581,0.08263985,0.47154017857142855,0.48828125,237
245,0.04797505,0.7357610887096774,0.086142346,0.45703125,0.48828125,237
246,0.04939939,0.7037550403225806,0.08632447,0.49051339285714285,0.49051339285714285,246
247,0.0498194,0.7638608870967742,0.08711344,0.4810267857142857,0.49051339285714285,246
248,0.05191718,0.6780493951612904,0.08784238,0.4642857142857143,0.49051339285714285,246
249,0.05183146,0.7166078629032258,0.08442064,0.46763392857142855,0.49051339285714285,246
250,0.04872093,0.6776713709677419,0.087975666,0.46986607142857145,0.49051339285714285,246
251,0.049583424,0.6464213709677419,0.085712835,0.4654017857142857,0.49051339285714285,246
252,0.049707685,0.6998487903225806,0.08573575,0.47433035714285715,0.49051339285714285,246
253,0.048794407,0.7193800403225806,0.0887763,0.4575892857142857,0.49051339285714285,246
254,0.051868018,0.6481854838709677,0.08729954,0.47154017857142855,0.49051339285714285,246
255,0.048612688,0.7345010080645161,0.08794392,0.4810267857142857,0.49051339285714285,246
256,0.049941607,0.6607862903225806,0.08977074,0.48716517857142855,0.49051339285714285,246
257,0.049928837,0.6653225806451613,0.088748164,0.45703125,0.49051339285714285,246
258,0.051447887,0.7022429435483871,0.08851685,0.46484375,0.49051339285714285,246
259,0.04903065,0.7130796370967742,0.08700866,0.47098214285714285,0.49051339285714285,246
260,0.048945975,0.7404233870967742,0.089521475,0.48214285714285715,0.49051339285714285,246
261,0.049045086,0.7295866935483871,0.09076965,0.47098214285714285,0.49051339285714285,246
262,0.051396556,0.7087953629032258,0.09827258,0.45814732142857145,0.49051339285714285,246
263,0.05219655,0.7232862903225806,0.08924101,0.4765625,0.49051339285714285,246
264,0.051122513,0.7455897177419355,0.08628963,0.47488839285714285,0.49051339285714285,246
265,0.050036654,0.7440776209677419,0.084679484,0.4955357142857143,0.4955357142857143,265
266,0.048860244,0.7024949596774194,0.08991461,0.49441964285714285,0.4955357142857143,265
267,0.050047167,0.7111895161290323,0.08982752,0.484375,0.4955357142857143,265
268,0.047973946,0.7542842741935484,0.0922916,0.5133928571428571,0.5133928571428571,268
269,0.0507577,0.7389112903225806,0.09127951,0.47265625,0.5133928571428571,268
270,0.050819438,0.7672631048387096,0.08696126,0.48939732142857145,0.5133928571428571,268
271,0.047970895,0.7556703629032258,0.09286098,0.49888392857142855,0.5133928571428571,268
272,0.050061725,0.6645665322580645,0.094005324,0.47767857142857145,0.5133928571428571,268
273,0.05221469,0.756804435483871,0.09150227,0.5106026785714286,0.5133928571428571,268
274,0.050322052,0.7202620967741935,0.09264154,0.46316964285714285,0.5133928571428571,268
275,0.050314907,0.7139616935483871,0.09051258,0.47544642857142855,0.5133928571428571,268
276,0.047114965,0.7467237903225806,0.09408294,0.49720982142857145,0.5133928571428571,268
277,0.051408943,0.7313508064516129,0.093161695,0.5,0.5133928571428571,268
278,0.05041146,0.737273185483871,0.09135376,0.4888392857142857,0.5133928571428571,268
279,0.04921735,0.764616935483871,0.09166138,0.4720982142857143,0.5133928571428571,268
280,0.050102763,0.7376512096774194,0.09254912,0.49386160714285715,0.5133928571428571,268
281,0.049768664,0.7667590725806451,0.0901048,0.5078125,0.5133928571428571,268
282,0.050061468,0.7827620967741935,0.09308249,0.4921875,0.5133928571428571,268
283,0.048833914,0.7801159274193549,0.09262269,0.4654017857142857,0.5133928571428571,268
284,0.04839866,0.7910786290322581,0.09445026,0.48325892857142855,0.5133928571428571,268
285,0.05027497,0.7701612903225806,0.09193949,0.49776785714285715,0.5133928571428571,268
286,0.04991455,0.7256804435483871,0.09194677,0.4921875,0.5133928571428571,268
287,0.051480446,0.7844002016129032,0.09046971,0.49776785714285715,0.5133928571428571,268
288,0.048995595,0.7321068548387096,0.095551506,0.5066964285714286,0.5133928571428571,268
289,0.04988817,0.7459677419354839,0.09215371,0.4966517857142857,0.5133928571428571,268
290,0.0504333,0.7168598790322581,0.09419936,0.48660714285714285,0.5133928571428571,268
291,0.050182495,0.7700352822580645,0.0934717,0.4849330357142857,0.5133928571428571,268
292,0.047619633,0.7434475806451613,0.09664709,0.5061383928571429,0.5133928571428571,268
293,0.04977713,0.7469758064516129,0.09874417,0.48270089285714285,0.5133928571428571,268
294,0.05115736,0.8122479838709677,0.09648625,0.4849330357142857,0.5133928571428571,268
295,0.049244683,0.7699092741935484,0.09554503,0.47879464285714285,0.5133928571428571,268
296,0.050765827,0.7838961693548387,0.09322985,0.5223214285714286,0.5223214285714286,296
297,0.050332688,0.7990171370967742,0.09385129,0.4927455357142857,0.5223214285714286,296
298,0.04964909,0.752898185483871,0.094782904,0.49832589285714285,0.5223214285714286,296
299,0.04820954,0.751008064516129,0.096176706,0.5044642857142857,0.5223214285714286,296
300,0.049375303,0.7912046370967742,0.09818168,0.49441964285714285,0.5223214285714286,296
301,0.053333044,0.7212701612903226,0.09833089,0.5011160714285714,0.5223214285714286,296
302,0.051253058,0.7846522177419355,0.091705546,0.5279017857142857,0.5279017857142857,302
303,0.047958825,0.7103074596774194,0.09727795,0.5072544642857143,0.5279017857142857,302
304,0.05054068,0.7638608870967742,0.09490316,0.4888392857142857,0.5279017857142857,302
305,0.049512472,0.7752016129032258,0.095697455,0.5066964285714286,0.5279017857142857,302
306,0.053937152,0.7416834677419355,0.097244166,0.46261160714285715,0.5279017857142857,302
307,0.048544355,0.7856602822580645,0.09377425,0.5111607142857143,0.5279017857142857,302
308,0.048770912,0.8148941532258065,0.094785504,0.49497767857142855,0.5279017857142857,302
309,0.049831517,0.7716733870967742,0.099163525,0.5066964285714286,0.5279017857142857,302
310,0.051485673,0.7609627016129032,0.09653092,0.49107142857142855,0.5279017857142857,302
311,0.048646934,0.7990171370967742,0.09586574,0.5044642857142857,0.5279017857142857,302
312,0.048365973,0.8119959677419355,0.09635011,0.5161830357142857,0.5279017857142857,302
313,0.048890732,0.8175403225806451,0.10273088,0.515625,0.5279017857142857,302
314,0.052829735,0.7791078629032258,0.09838099,0.49720982142857145,0.5279017857142857,302
315,0.05049367,0.8082157258064516,0.09290816,0.5318080357142857,0.5318080357142857,315
316,0.046697732,0.8384576612903226,0.0974,0.4966517857142857,0.5318080357142857,315
317,0.049319033,0.8496723790322581,0.0979888,0.5033482142857143,0.5318080357142857,315
318,0.047996458,0.8141381048387096,0.09860686,0.5597098214285714,0.5597098214285714,318
319,0.048217464,0.8004032258064516,0.10007813,0.51171875,0.5597098214285714,318
320,0.04959471,0.7754536290322581,0.10026545,0.5418526785714286,0.5597098214285714,318
321,0.051270287,0.78515625,0.09857493,0.4921875,0.5597098214285714,318
322,0.05308732,0.8092237903225806,0.10333161,0.4916294642857143,0.5597098214285714,318
323,0.050569754,0.8205645161290323,0.09492958,0.5496651785714286,0.5597098214285714,318
324,0.04803019,0.8276209677419355,0.097446546,0.5334821428571429,0.5597098214285714,318
325,0.04941343,0.8263608870967742,0.10049424,0.5044642857142857,0.5597098214285714,318
326,0.048860557,0.8336693548387096,0.100637734,0.5016741071428571,0.5597098214285714,318
327,0.051728364,0.7570564516129032,0.09936221,0.5385044642857143,0.5597098214285714,318
